id,created_at,text,retweet_count,favorite_count
957647256253067265,2018-01-28 16:11:12,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957647255154122752,2018-01-28 16:11:12,"b'""because it\'s not about money at the end of the day. Money doesn\'t equate to happiness. It doesn\'t. That\'s missing\xe2\x80\xa6 https://t.co/KUDogxqwcm'",0,0
957647244072833024,2018-01-28 16:11:09,b'@cantru05 @CNNPolitics If I remember it was like 2 to 3 times what Trump got',0,0
957647241115615232,2018-01-28 16:11:09,"b""@CNNPolitics Right.  Trump's \xe2\x80\x9cfighting back\xe2\x80\x9d against what amounts to an impeachment drive disguised as a probe, now\xe2\x80\xa6 https://t.co/eoBEQ3eKtM""",0,4
957647228058898436,2018-01-28 16:11:06,"b'@CNNPolitics Gee, thanks for the enthusiastic commitment to protect the integrity of our Democratic Republic.\n\n@SenatorCollins'",0,0
957647224502091777,2018-01-28 16:11:05,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957647214049820673,2018-01-28 16:11:02,b'@CNNPolitics Protect from what. The President has the authority to fire him! Has not. Move on.',0,1
957647209675218944,2018-01-28 16:11:01,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957647196626784256,2018-01-28 16:10:58,"b""@CNNPolitics It probably couldn't hurt?????\n\nThey are ppl being arrested for making terrorist threats, they aren't\xe2\x80\xa6 https://t.co/nfA2yGEKSY""",0,0
957647175932035073,2018-01-28 16:10:53,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957647157242118144,2018-01-28 16:10:49,b'@CNNPolitics FOX is akin to Hearst empire of early 20th century no Pun intended. Just like Hearst who used paper to\xe2\x80\xa6 https://t.co/Vn8HGFueSj',0,0
957647128972746752,2018-01-28 16:10:42,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957647122249256960,2018-01-28 16:10:40,b'@realjusticedad @CNNPolitics @LPNational #FISA was signed #A4 is gone again not winning. @LPNational #Maketaxationtheftagain',1,0
957647119971770368,2018-01-28 16:10:40,"b""@CNNPolitics Americans believe he &amp; all the obama cronies are already protected pretty well! He's got the obama, ob\xe2\x80\xa6 https://t.co/SkVRi0Ou2v""",0,1
957647099998294016,2018-01-28 16:10:35,b'@CNNPolitics Such courage and leadership.',0,0
957647067488444416,2018-01-28 16:10:27,b'RT @CNNPolitics: The influential Koch network plans to invest nearly $400M to help protect Republican majorities in the 2018 midterm electi\xe2\x80\xa6',52,0
957647040464420869,2018-01-28 16:10:21,"b'RT @CNNPolitics: Exclusive: Democrats call on the State Department\'s watchdog to conduct an ""immediate review"" of personnel practices after\xe2\x80\xa6'",840,0
957647017743757312,2018-01-28 16:10:15,b'RT @CNNPolitics: Rep. Patrick Meehan will not seek re-election https://t.co/qa7oSWAiAS https://t.co/hRxlv4XZ5W',18,0
957646999049957376,2018-01-28 16:10:11,b'@protrump1212 @CavemanOoga @christine_w56 @skippy_c @BonkersEpi @loopyloulou1982 @CNNPolitics @Greg_MarineLab We do\xe2\x80\xa6 https://t.co/083DCUYGRO',0,1
957646997653217281,2018-01-28 16:10:11,b'@CNNPolitics Probably? Bob Mueller does not need protection he served his country in uniform ( probably) with Bonespurs.',0,0
957646990208393217,2018-01-28 16:10:09,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646970398674944,2018-01-28 16:10:04,"b'@CNNPolitics Ya know, a little more certainty in her words would help. Why can\xe2\x80\x99t these politicians speak truth with\xe2\x80\xa6 https://t.co/9cZqrkPifZ'",0,0
957646942476972032,2018-01-28 16:09:57,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646916241756161,2018-01-28 16:09:51,b'@CNN @CNNPolitics https://t.co/FVEJCTm0qA',0,0
957646890660782080,2018-01-28 16:09:45,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646889217769472,2018-01-28 16:09:45,"b'RT @CNNPolitics: In a surprise reversal, the EPA announces that it is withdrawing its plan to suspend environmental protections for an area\xe2\x80\xa6'",49,0
957646884318928896,2018-01-28 16:09:44,b'@CNNPolitics WEAK',0,0
957646870972690433,2018-01-28 16:09:40,b'@christine_w56 @skippy_c @CavemanOoga @BonkersEpi @loopyloulou1982 @CNNPolitics @Greg_MarineLab modern man created\xe2\x80\xa6 https://t.co/fHxztTu3nz',0,0
957646868711960577,2018-01-28 16:09:40,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646867860344832,2018-01-28 16:09:40,b'RT @WAY8957NE: @Jali_Cat @chowdallas @CNN @CNNPolitics @maddow @MSNBC @SenSchumer @KamalaHarris @NancyPelosi @SenWarren @SenSanders @MarkWa\xe2\x80\xa6',1,0
957646831097393153,2018-01-28 16:09:31,b'RT @RobinSchroeds: @Trumpcrazytrain @atalanta44 @Jaime4ou @ojiichan42 @CNNPolitics Who are u to determine who is qualified to be president?\xe2\x80\xa6',1,0
957646830396952577,2018-01-28 16:09:31,"b""@thecrow8 @CNNPolitics Her generation will be thankful it's up.""",0,0
957646800202149888,2018-01-28 16:09:24,b'@SenRonJohnson \n\nRon. What are you going to be doing in your next job? Wisconsin is so done with you and your paran\xe2\x80\xa6 https://t.co/oka50NkZHI',0,0
957646770531684352,2018-01-28 16:09:16,b'@CNNPolitics  https://t.co/OKIREooaeq',0,1
957646764051517441,2018-01-28 16:09:15,b'@atalanta44 @RobinSchroeds @Trumpcrazytrain @ojiichan42 @CNNPolitics  https://t.co/WqZFqSVC64',0,0
957646756711452672,2018-01-28 16:09:13,"b""@norisgirl @CNNPolitics They're the norm.We can't let it keep happening w/o calling attention to it.""",1,0
957646747655811072,2018-01-28 16:09:11,b'@LEAFSFAN202 @CNNPolitics @LPNational I am winning.',0,0
957646742685589504,2018-01-28 16:09:10,"b'RT @CNNPolitics: Sen. Tammy Duckworth opens up about the struggle facing professional women who want to raise children: ""So many of us prof\xe2\x80\xa6'",30,0
957646728689221632,2018-01-28 16:09:06,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646720124383233,2018-01-28 16:09:04,"b'@CNNPolitics Look at those faces, about ready to eruption in horror as her words sink in...'",0,0
957646718320893952,2018-01-28 16:09:04,b'@LEAFSFAN202 @CNNPolitics @LPNational So you say.... https://t.co/ZVee6DtvQU',0,0
957646702990807041,2018-01-28 16:09:00,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646701417979909,2018-01-28 16:09:00,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646681125916672,2018-01-28 16:08:55,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646671541829634,2018-01-28 16:08:53,"b""@CNNPolitics PROTECT Mueller!!!!!      THIS is the only person who would feel pain...........I'm okay with that. https://t.co/Y7yUZspg7M""",0,1
